% Model:              cpw-sheet-shift-5bma.mph
% Version:            COMSOL 6.3.0.290
% Date:               Sep 24 2026, 10:59
% Dimension:          3
% Nodes:              610
% Expressions:        1
% Description:        Electric field norm
% Length unit:        µm
% x                       y                        z                        emw.normE (V/m) @ freq=7.5
64.26776975446239         -207.3639502680455       1                        580.0917722347828
-29.498042531021945       -130.23165321947135      1                        2194.3693977826347
-300                      -562.162465733468        1                        10.564265746423313
-119.92294973983309       -483.5972912163874       1                        20.244485144026065
-81.62689168268967        -704.0699844985144       1                        5.663713234139268
-300                      -560.0911714107671       1                        11.159273103390738
-122.31148959370296       -483.1151847887365       1                        28.570513004483114
-66.88795871446577        -11.021324209727881      1                        542609.5665914413
-116.88019662556592       -5.26897216590185        1                        1133830.8889126028
-118.14504638750054       -10.63874530948726       0.9999999999999999       917040.1976116182
-116.88019662556414       -11.021324209727881      1                        668826.4377541337
-118.14504638750233       -4.869161582692417       0.9999999999999999       1256497.8486884274
-116.88019662556381       4.318281240474867        1                        1503007.7412069035
-118.14504638750022       4.746811295298988        0.9999999999999999       1355549.842956404
-97.8596004572678         -44.546916944108375      1                        21789.38406160561
141.16457804676767        -589.9843757340634       1                        14.884263078870385
23.57630998132811         -348.4042905250265       1                        66.98965787123257
213.84482287892           -307.83625752476064      1                        176.17986942115382
64.08189391688381         -209.78240824279303      1                        448.6284197922667
-120.6211490042631        -482.081431872284        1                        34.83820328542787
10.8827307899235          -71.10753394113365       1                        7184.636004829943
43.67775384279244         -114.15964452261231      1                        2761.6747496496446
-29.266916926226674       -131.57858554372666      1                        1999.57097017035
63.57888391181316         -208.67964992121713      1                        671.0433566404251
-65.81648064796265        -12.288955268885166      1                        225495.1429749838
-96.97040274189742        -46.01185936526266       1                        24678.72352449821
-48.558777043805506       -70.60702455773848       1                        17258.18030747337
-30.662297148763457       -130.79739482744188      1                        2182.9139202815795
-47.795010059843165       -72.1171919319321        1                        7491.914523482082
-119.28181622185546       -11.327221208395414      0.9999999999999999       246557.31862322293
-168.2868264793719        -10.63874530948726       0.9999999999999999       1265930.3460699462
-169.35810011368622       -11.327221208395414      0.9999999999999999       770493.5716157994
-168.28682647937148       -4.869161582692417       0.9999999999999999       1118880.2799593422
-169.35810011368582       -5.565173827722082       0.9999999999999999       1389806.0637098388
-169.97954845302263       -5.234140069170266       0.9999999999999999       1091526.9712736798
-169.97954845302303       -10.96940898698537       0.9999999999999999       1102136.7652887446
-49.1646879395175         106.07334312480494       1                        68890.03725528847
-47.37859491135768        107.65063676049127       1                        40518.97577470064
-46.337698932712456       111.00000000000017       1                        993.156530957684
-48.56164429281276        109.97198858285593       1                        24536.16879032321
-46.96584688322426        109.62132199030712       0.9999999999999999       10754.570685679219
-117.1394172983738        11.569362327867946       1                        169950.1608316964
-115.51601947125558       10.865450070170963       1                        905016.9329136218
-116.88019662556592       10.070633284300898       1                        1097564.3809733111
-118.14504638750233       10.51639502209383        0.9999999999999999       837505.2975432773
-47.90928290411556        111.00000000000017       1                        2957.108085516332
-49.76886422080604        110.0025570947449        0.9999999999999999       3274.791213577475
-117.6149642752639        12.64981240914607        0.9999999999999999       41280.531894961925
-168.2868264793719        4.746811295298988        0.9999999999999999       1050050.3506981297
-169.97954845302303       4.324641460521574        0.9999999999999999       536906.4526924706
-168.28682647937148       10.51639502209383        0.9999999999999999       1054117.3892755744
-169.45501652535606       10.96651861131909        0.9999999999999999       864929.013826115
-169.45501652535646       5.0975180852582795       0.9999999999999999       1080961.065092852
-118.86311608347654       11.744537025088741       1                        145856.74860941706
-169.4836291768039        11.744537025088741       1                        227705.5189438618
-170.7966063463496        10.806078426440349       1                        868073.8223989066
-170.79660634635002       5.032273456368768        1                        1118222.2928780087
-147.32842190824994       -49.58970926656318       1                        29986.89281795009
-146.73036775637183       -51.08433051336254       1                        20346.649383348253
-149.78136065160825       -49.960611585130046      0.9999999999999999       31406.790842321887
-108.70109947171132       -107.19841003781227      1                        3588.998670955202
-108.98493336794787       -109.34595166177105      1                        3628.3487737431956
-124.0006162786985        -245.37470826131545      1                        207.03022277482088
-124.03061548832262       -242.37586539039086      1                        772.0412910305996
-123.39217040469654       -244.0616205951122       1                        496.13569950972743
-300                      -316.4776715390281       1                        80.65371956386214
-122.31148959370296       -481.68719546210843      1                        51.72948519817046
-300                      -315.04968221240006      1                        157.24786402049324
-125.69095686813836       -244.98047185113987      1                        233.8920023175483
-118.22191441604495       -11.538411889011975      1                        264019.1945408447
-149.21347944977944       -50.79503859344987       1                        33683.90350806949
-125.25080521874996       -243.77359344589203      1                        446.97816043944897
-110.1137375015124        -109.93567261135084      1                        3129.9054316536194
-148.829484056918         -51.737171980371095      1                        18722.016031720876
-110.10646353731512       -108.87491748204718      1                        3933.9930331997202
-127.47602435552442       -244.29074070730417      1                        257.5950054560991
-300                      -313.64238491688695      1                        157.51121103109742
-203.77053390816135       -38.31523165727715       0.9999999999999999       55838.689841178115
-203.30685858032933       -38.800723871935546      0.9999999999999999       55395.89797346867
-151.58799938859747       -50.38336863692867       1                        35780.22604252355
-204.49967786805908       -39.35146023069985       1                        43150.54014015479
-219.38177558375008       -10.96940898698537       0.9999999999999999       745312.8873268412
-220.0039473581501        -12.193018069663028      1                        166072.33576538583
-221.0267780347419        -11.001117166787912      1                        712072.4159281123
-219.38177558375028       -5.234140069170266       0.9999999999999999       1174529.2476311678
-221.0267780347421        -5.215765248788213       1                        1000993.6211392812
-220.53077376332652       -4.59073482708387        1                        635543.2751052406
-220.53077376332612       5.032273456368768        1                        1098910.2310350433
-221.0267780347417        4.426487947877953        1                        641498.601251883
-183.0019337548155        110.0025570947449        0.9999999999999999       5382.64234368823
-184.62068733234068       111.00000000000017       1                        6247.407997447709
-184.06543384233328       108.8223591693365        1                        15313.232430756854
-182.9582428454758        111.00000000000017       1                        123.29457120130732
-219.65592994578185       11.744537025088741       1                        204730.818600746
-220.53077376332652       10.806078426440349       1                        949297.8552928818
-185.62358366456922       108.56231368557647       0.9999999999999999       10449.931638193051
-221.20669209811493       11.50464239572555        0.9999999999999999       278388.79672283254
-222.34522553325837       10.477090492236243       1                        998272.2571104437
-222.34522553325797       4.842249047770384        1                        1179111.4665615151
-298.948775849132         111.00000000000017       1                        329.8519177033779
-299.2370221771764        109.02007700134779       1                        997.4613145248037
-186.55527814007402       109.02007700134779       1                        5330.940044373089
-300                      111.00000000000017       1                        680.0361265963512
-300                      109.52387329003348       0.9999999999999999       1277.3245530855188
-215.29924668676003       -92.94041656033218       1                        10632.213676092837
-214.70354735719138       -94.54028102136039       1                        8971.713348058658
-215.28831770717622       -96.74883064916169       1                        3871.5208796845814
-214.73073772354653       -95.75707316638922       1                        5212.702121935747
-300                      -157.85116272328102      1                        1318.870335746081
-298.18032415139214       -157.1308263656727       1                        1072.5631306318655
-298.60957694133697       -155.15027734283836      1                        1358.7652385686954
-299.99999999999994       -156.71262943689413      1                        2098.3841103728882
-216.63086076299564       -95.43356035810817       1                        6601.97417311789
-238.30122508003154       -38.594241287063866      1                        55901.134465595256
-238.9588394922778        -40.33353612017909       1                        30349.08797574589
-237.0115076912834        -39.359834004485975      1                        39799.08510173108
-222.4954497132809        3.9713253397571946       1                        673413.0626925799
-222.49544971328132       -5.566929059142375       1                        1195018.656600165
-222.49544971328112       -11.289881698482118      1                        1016293.8131777684
-239.5835791325812        -38.585393665602275      1                        45415.95474953603
-265.2426211136407        -11.289881698482118      1                        843800.3012973344
-264.43425688128303       -4.549153359672715       1                        710660.2869032519
-265.2426211136407        -5.566929059142375       1                        1185996.9415518926
-265.46528770744226       -4.893241110901354       1                        730691.7254972453
-264.434256881283         4.842249047770384        1                        1325742.6167342653
-265.4652877074422        4.723314638557882        1                        1263010.4177182228
-264.43425688128303       10.477090492236243       1                        902250.5111320331
-264.7045978661311        11.50464239572555        0.9999999999999999       257121.6305753821
-265.46528770744226       10.493248088233425       1                        966086.7275769402
-297.8990551743246        45.48854311903839        0.9999999999999999       26583.182048033483
-300                      46.10192710391604        0.9999999999999999       23521.911070363683
-299.2370221771764        45.71807189851434        1                        27555.18910928335
-265.9224496213409        11.611199300309211       1                        116267.9608619812
-266.1953752180347        11.232654003207848       0.9999999999999999       369425.8721864081
-299.45392840296876       44.757065206089          1                        83663.48827822371
-266.96005790337676       11.490412917673725       1                        348221.5770641802
-300                      45.30670869801275        1                        68123.25742663957
-298.60957694133697       -60.423293361810494      1                        15507.652990423156
-299.99999999999994       -60.705429794141814      1                        11408.601767727436
-300                      -60.00908140893382       1                        16673.50532108241
-299.99999999999994       -59.269439136592695      0.9999999999999999       35486.22350627562
-298.99760871306444       -58.320832493034764      1                        24255.192161505078
-298.99760871306444       -11.918521516582764      1                        448928.84211501735
-266.7386109721073        -11.918521516582752      1                        343809.20187504997
-241.36474157620233       -38.91067329915178       1                        34417.05680786483
-267.27470605951413       -10.249980919858032      1                        1073758.065847378
-267.27470605951413       10.057707308509194       1                        994992.2895326077
-267.2747060595141        4.519246882590859        1                        1245875.721945457
-298.8446283057478        -10.249980919858045      1                        1126427.6857318752
-267.27470605951413       -4.711520493939699       1                        1300967.9742161275
-298.8446283057478        -4.711520493939712       1                        1152410.3254851114
-298.8446283057478        4.519246882590872        1                        1408250.1239238689
-298.8446283057478        10.057707308509206       1                        1328938.707218896
-300                      43.388304310657304       1                        135723.8386928397
-300                      11.170104482346058       1                        922541.0416888216
-268.5302264900369        11.170104482346048       1                        489829.06792096805
-300                      5.64921362179485         1                        1431803.8194235899
-300                      -57.14150702607003       1.0000000000000002       41919.63629659875
-300                      -5.564166857095489       1.0000000000000002       1381120.9301754632
-300                      -11.170867286353563      1.0000000000000002       771996.3041826575
-300                      -4.377482989330951       1                        795808.247674227
-300                      4.6130957859130595       1                        875927.2049891958
